OrderDetailKey|OrderDetailId|OrderId|ProductId|OrderDetailUnitPrice|Quantity|Discount|OrderKey|CustomerId|EmployeeId|OrderDate|RequiredDate|ShippedDate|ShipVia|Freight|ShipName|ShipAddress|ShipCity|ShipRegion|ShipPostalCode|ShipCountry|ProductKey|ProductName|SupplierId|CategoryId|QuantityPerUnit|ProductUnitPrice|UnitsInStock|UnitsOnOrder|ReorderLevel|Discontinued|CustomerKey|OrderDetailCompanyName|OrderDetailContactName|OrderDetailContactTitle|OrderDetailAddress|OrderDetailCity|OrderDetailRegion|OrderDetailPostalCode|OrderDetailCountry|OrderDetailPhone|OrderDetailFax|EmployeeKey|LastName|FirstName|Title|TitleOfCourtesy|BirthDate|HireDate|EmployeeAddress|EmployeeCity|EmployeeRegion|EmployeePostalCode|EmployeeCountry|HomePhone|Extension|Photo|Notes|ReportsTo|PhotoPath|SupplierKey|SupplierCompanyName|SupplierContactName|SupplierContactTitle|Address|City|Region|PostalCode|Country|SupplierPhone|SupplierFax|HomePage|CategoryKey|CategoryName|Description|OrderDateKey|OrderDateId|OrderDayNameNum|OrderDayNameFull|OrderDayNameAbbrev|OrderMonthNum|OrderMonthFull|OrderMonthAbbrev|OrderDay|OrderYear|OrderWeek|OrderQuarter|OrderHalf|RequiredDateKey|RequiredDateId|RequiredDayNameNum|RequiredDayNameFull|RequiredDayNameAbbrev|RequiredMonthNum|RequiredMonthFull|RequiredMonthAbbrev|RequiredDay|RequiredYear|RequiredWeek|RequiredQuarter|RequiredHalf|ShippedDateKey|ShippedDateId|ShippedDayNameNum|ShippedDayNameFull|ShippedDayNameAbbrev|ShippedMonthNum|ShippedMonthFull|ShippedMonthAbbrev|ShippedDay|ShippedYear|ShippedWeek|ShippedQuarter|ShippedHalf|BirthDateKey|BirthDateId|BirthDayNameNum|BirthDayNameFull|BirthDayNameAbbrev|BirthMonthNum|BirthMonthFull|BirthMonthAbbrev|BirthDay|BirthYear|BirthWeek|BirthQuarter|BirthHalf|HireDateKey|HireDateId|HireDayNameNum|HireDayNameFull|HireDayNameAbbrev|HireMonthNum|HireMonthFull|HireMonthAbbrev|HireDay|HireYear|HireWeek|HireQuarter|HireHalf|ShipperKey|CompanyName|Phone
167|10309/71|10309|71|17.2|3|0.0|61|HUNGO|3|2012-09-19|2012-10-17|2012-10-23|1|47.3|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|British Isles|Unknown Value|Ireland|70|Flotemysost|15|4|10 - 500 g pkgs.|21.5|26|0|0|0|36.0|Hungry Owl All-Night Grocers|Patricia McKenna|Sales Associate|8 Johnstown Road|Cork|British Isles|Unknown Value|Ireland|2967 542|2967 3333|2|Leverling|Janet|Sales Representative|Ms.|1995-08-30|2024-04-01|722 Moss Bay Blvd.|Kirkland|North America|98033|USA|(206) 555-3412|3355|Unknown Value|Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.|2.0|http://accweb/emmployees/leverling.bmp|14|Norske Meierier|Beate Vileid|Marketing Manager|Hatlevegen 5|Sandvika|Scandinavia|1320|Norway|(0)2-953010|Unknown Value|Unknown Value|3|Dairy Products|Cheeses|41169|41169|3|Wednesday|Wed|9|September|Sep|19|2012|38|3|2|41197|41197|3|Wednesday|Wed|10|October|Oct|17|2012|42|4|2|41203.0|41203.0|2|Tuesday|Tue|10.0|October|Oct|23.0|2012.0|43.0|4.0|2.0|34939|34939|3|Wednesday|Wed|8|August|Aug|30|1995|35|3|2|45381|45381|1|Monday|Mon|4|April|Apr|1|2024|14|2|1|0|Speedy Express|(503) 555-9831
168|10310/16|10310|16|13.9|10|0.0|62|THEBI|8|2012-09-20|2012-10-18|2012-09-27|2|17.52|The Big Cheese|89 Jefferson Way Suite 2|Portland|North America|97201|USA|15|Pavlova|7|3|32 - 500 g boxes|17.45|29|0|10|0|76.0|The Big Cheese|Liz Nixon|Marketing Manager|89 Jefferson Way Suite 2|Portland|North America|97201|USA|(503) 555-3612|Unknown Value|7|Callahan|Laura|Inside Sales Coordinator|Ms.|1990-01-09|2026-03-05|4726 - 11th Ave. N.E.|Seattle|North America|98105|USA|(206) 555-1189|2344|Unknown Value|Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.|2.0|http://accweb/emmployees/davolio.bmp|6|Pavlova, Ltd.|Ian Devling|Marketing Manager|74 Rose St. Moonie Ponds|Melbourne|Victoria|3058|Australia|(03) 444-2343|(03) 444-6588|Unknown Value|2|Confections|Desserts, candies, and sweet breads|41170|41170|4|Thursday|Thu|9|September|Sep|20|2012|38|3|2|41198|41198|4|Thursday|Thu|10|October|Oct|18|2012|42|4|2|41177.0|41177.0|4|Thursday|Thu|9.0|September|Sep|27.0|2012.0|39.0|3.0|2.0|32880|32880|2|Tuesday|Tue|1|January|Jan|9|1990|2|1|1|46084|46084|4|Thursday|Thu|3|March|Mar|5|2026|10|1|1|1|United Package|(503) 555-3199
169|10310/62|10310|62|39.4|5|0.0|62|THEBI|8|2012-09-20|2012-10-18|2012-09-27|2|17.52|The Big Cheese|89 Jefferson Way Suite 2|Portland|North America|97201|USA|61|Tarte au sucre|29|3|48 pies|49.3|17|0|0|0|76.0|The Big Cheese|Liz Nixon|Marketing Manager|89 Jefferson Way Suite 2|Portland|North America|97201|USA|(503) 555-3612|Unknown Value|7|Callahan|Laura|Inside Sales Coordinator|Ms.|1990-01-09|2026-03-05|4726 - 11th Ave. N.E.|Seattle|North America|98105|USA|(206) 555-1189|2344|Unknown Value|Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.|2.0|http://accweb/emmployees/davolio.bmp|28|Forêts d'érables|Chantal Goulet|Accounting Manager|148 rue Chasseur|Ste-Hyacinthe|North America|J2S 7S8|Canada|(514) 555-2955|(514) 555-2921|Unknown Value|2|Confections|Desserts, candies, and sweet breads|41170|41170|4|Thursday|Thu|9|September|Sep|20|2012|38|3|2|41198|41198|4|Thursday|Thu|10|October|Oct|18|2012|42|4|2|41177.0|41177.0|4|Thursday|Thu|9.0|September|Sep|27.0|2012.0|39.0|3.0|2.0|32880|32880|2|Tuesday|Tue|1|January|Jan|9|1990|2|1|1|46084|46084|4|Thursday|Thu|3|March|Mar|5|2026|10|1|1|1|United Package|(503) 555-3199
170|10311/42|10311|42|11.2|6|0.0|63|DUMO|1|2012-09-20|2012-10-04|2012-09-26|3|24.69|Du monde entier|67, rue des Cinquante Otages|Nantes|Western Europe|44000|France|41|Singaporean Hokkien Fried Mee|20|5|32 - 1 kg pkgs.|14.0|26|0|0|1||||||||||||0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|19|Leka Trading|Chandra Leka|Owner|471 Serangoon Loop, Suite #402|Singapore|South-East Asia|0512|Singapore|555-8787|Unknown Value|Unknown Value|4|Grains/Cereals|Breads, crackers, pasta, and cereal|41170|41170|4|Thursday|Thu|9|September|Sep|20|2012|38|3|2|41184|41184|4|Thursday|Thu|10|October|Oct|4|2012|40|4|2|41176.0|41176.0|3|Wednesday|Wed|9.0|September|Sep|26.0|2012.0|39.0|3.0|2.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|2|Federal Shipping|(503) 555-9931
171|10311/69|10311|69|28.8|7|0.0|63|DUMO|1|2012-09-20|2012-10-04|2012-09-26|3|24.69|Du monde entier|67, rue des Cinquante Otages|Nantes|Western Europe|44000|France|68|Gudbrandsdalsost|15|4|10 kg pkg.|36.0|26|0|15|0||||||||||||0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|14|Norske Meierier|Beate Vileid|Marketing Manager|Hatlevegen 5|Sandvika|Scandinavia|1320|Norway|(0)2-953010|Unknown Value|Unknown Value|3|Dairy Products|Cheeses|41170|41170|4|Thursday|Thu|9|September|Sep|20|2012|38|3|2|41184|41184|4|Thursday|Thu|10|October|Oct|4|2012|40|4|2|41176.0|41176.0|3|Wednesday|Wed|9.0|September|Sep|26.0|2012.0|39.0|3.0|2.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|2|Federal Shipping|(503) 555-9931
172|10312/28|10312|28|36.4|4|0.0|64|WANDK|2|2012-09-23|2012-10-21|2012-10-03|2|40.26|Die Wandernde Kuh|Adenauerallee 900|Stuttgart|Western Europe|70563|Germany|27|Rössle Sauerkraut|12|7|25 - 825 g cans|45.6|26|0|0|1|85.0|Die Wandernde Kuh|Rita Müller|Sales Representative|Adenauerallee 900|Stuttgart|Western Europe|70563|Germany|0711-020361|0711-035428|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|11|Plutzer Lebensmittelgroßmärkte AG|Martin Bein|International Marketing Mgr.|Bogenallee 51|Frankfurt|Western Europe|60439|Germany|(069) 992755|Unknown Value|Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#|6|Produce|Dried fruit and bean curd|41173|41173|0|Sunday|Sun|9|September|Sep|23|2012|38|3|2|41201|41201|0|Sunday|Sun|10|October|Oct|21|2012|42|4|2|41183.0|41183.0|3|Wednesday|Wed|10.0|October|Oct|3.0|2012.0|40.0|4.0|2.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|1|United Package|(503) 555-3199
173|10312/43|10312|43|36.8|24|0.0|64|WANDK|2|2012-09-23|2012-10-21|2012-10-03|2|40.26|Die Wandernde Kuh|Adenauerallee 900|Stuttgart|Western Europe|70563|Germany|42|Ipoh Coffee|20|1|16 - 500 g tins|46.0|17|10|25|0|85.0|Die Wandernde Kuh|Rita Müller|Sales Representative|Adenauerallee 900|Stuttgart|Western Europe|70563|Germany|0711-020361|0711-035428|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|19|Leka Trading|Chandra Leka|Owner|471 Serangoon Loop, Suite #402|Singapore|South-East Asia|0512|Singapore|555-8787|Unknown Value|Unknown Value|0|Beverages|Soft drinks, coffees, teas, beers, and ales|41173|41173|0|Sunday|Sun|9|September|Sep|23|2012|38|3|2|41201|41201|0|Sunday|Sun|10|October|Oct|21|2012|42|4|2|41183.0|41183.0|3|Wednesday|Wed|10.0|October|Oct|3.0|2012.0|40.0|4.0|2.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|1|United Package|(503) 555-3199
174|10312/53|10312|53|26.2|20|0.0|64|WANDK|2|2012-09-23|2012-10-21|2012-10-03|2|40.26|Die Wandernde Kuh|Adenauerallee 900|Stuttgart|Western Europe|70563|Germany|52|Perth Pasties|24|6|48 pieces|32.8|0|0|0|1|85.0|Die Wandernde Kuh|Rita Müller|Sales Representative|Adenauerallee 900|Stuttgart|Western Europe|70563|Germany|0711-020361|0711-035428|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|23|G'day, Mate|Wendy Mackenzie|Sales Representative|170 Prince Edward Parade Hunter's Hill|Sydney|NSW|2042|Australia|(02) 555-5914|(02) 555-4873|G'day Mate (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/gdaymate.htm#|5|Meat/Poultry|Prepared meats|41173|41173|0|Sunday|Sun|9|September|Sep|23|2012|38|3|2|41201|41201|0|Sunday|Sun|10|October|Oct|21|2012|42|4|2|41183.0|41183.0|3|Wednesday|Wed|10.0|October|Oct|3.0|2012.0|40.0|4.0|2.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|1|United Package|(503) 555-3199
175|10312/75|10312|75|6.2|10|0.0|64|WANDK|2|2012-09-23|2012-10-21|2012-10-03|2|40.26|Die Wandernde Kuh|Adenauerallee 900|Stuttgart|Western Europe|70563|Germany|74|Rhönbräu Klosterbier|12|1|24 - 0.5 l bottles|7.75|125|0|25|0|85.0|Die Wandernde Kuh|Rita Müller|Sales Representative|Adenauerallee 900|Stuttgart|Western Europe|70563|Germany|0711-020361|0711-035428|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|11|Plutzer Lebensmittelgroßmärkte AG|Martin Bein|International Marketing Mgr.|Bogenallee 51|Frankfurt|Western Europe|60439|Germany|(069) 992755|Unknown Value|Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#|0|Beverages|Soft drinks, coffees, teas, beers, and ales|41173|41173|0|Sunday|Sun|9|September|Sep|23|2012|38|3|2|41201|41201|0|Sunday|Sun|10|October|Oct|21|2012|42|4|2|41183.0|41183.0|3|Wednesday|Wed|10.0|October|Oct|3.0|2012.0|40.0|4.0|2.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|1|United Package|(503) 555-3199
176|10313/36|10313|36|15.2|12|0.0|65|QUICK|2|2012-09-24|2012-10-22|2012-10-04|2|1.96|QUICK-Stop|Taucherstraße 10|Cunewalde|Western Europe|01307|Germany|35|Inlagd Sill|17|8|24 - 250 g  jars|19.0|112|0|20|0|62.0|QUICK-Stop|Horst Kloss|Accounting Manager|Taucherstraße 10|Cunewalde|Western Europe|01307|Germany|0372-035188|Unknown Value|1|Fuller|Andrew|Vice President, Sales|Dr.|1984-02-19|2024-08-14|908 W. Capital Way|Tacoma|North America|98401|USA|(206) 555-9482|3457|Unknown Value|Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.|-1.0|http://accweb/emmployees/fuller.bmp|16|Svensk Sjöföda AB|Michael Björn|Sales Representative|Brovallavägen 231|Stockholm|Northern Europe|S-123 45|Sweden|08-123 45 67|Unknown Value|Unknown Value|7|Seafood|Seaweed and fish|41174|41174|1|Monday|Mon|9|September|Sep|24|2012|39|3|2|41202|41202|1|Monday|Mon|10|October|Oct|22|2012|43|4|2|41184.0|41184.0|4|Thursday|Thu|10.0|October|Oct|4.0|2012.0|40.0|4.0|2.0|30729|30729|0|Sunday|Sun|2|February|Feb|19|1984|7|1|1|45516|45516|3|Wednesday|Wed|8|August|Aug|14|2024|33|3|2|1|United Package|(503) 555-3199
177|10314/32|10314|32|25.6|40|0.1|66|RATTC|1|2012-09-25|2012-10-23|2012-10-04|2|74.16|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|North America|87110|USA|31|Mascarpone Fabioli|14|4|24 - 200 g pkgs.|32.0|9|40|25|0|64.0|Rattlesnake Canyon Grocery|Paula Wilson|Assistant Sales Representative|2817 Milton Dr.|Albuquerque|North America|87110|USA|(505) 555-5939|(505) 555-3620|0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|13|Formaggi Fortini s.r.l.|Elio Rossi|Sales Representative|Viale Dante, 75|Ravenna|Southern Europe|48100|Italy|(0544) 60323|(0544) 60603|#FORMAGGI.HTM#|3|Dairy Products|Cheeses|41175|41175|2|Tuesday|Tue|9|September|Sep|25|2012|39|3|2|41203|41203|2|Tuesday|Tue|10|October|Oct|23|2012|43|4|2|41184.0|41184.0|4|Thursday|Thu|10.0|October|Oct|4.0|2012.0|40.0|4.0|2.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|1|United Package|(503) 555-3199
178|10314/58|10314|58|10.6|30|0.1|66|RATTC|1|2012-09-25|2012-10-23|2012-10-04|2|74.16|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|North America|87110|USA|57|Escargots de Bourgogne|27|8|24 pieces|13.25|62|0|20|0|64.0|Rattlesnake Canyon Grocery|Paula Wilson|Assistant Sales Representative|2817 Milton Dr.|Albuquerque|North America|87110|USA|(505) 555-5939|(505) 555-3620|0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|26|Escargots Nouveaux|Marie Delamare|Sales Manager|22, rue H. Voiron|Montceau|Western Europe|71300|France|85.57.00.07|Unknown Value|Unknown Value|7|Seafood|Seaweed and fish|41175|41175|2|Tuesday|Tue|9|September|Sep|25|2012|39|3|2|41203|41203|2|Tuesday|Tue|10|October|Oct|23|2012|43|4|2|41184.0|41184.0|4|Thursday|Thu|10.0|October|Oct|4.0|2012.0|40.0|4.0|2.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|1|United Package|(503) 555-3199
179|10314/62|10314|62|39.4|25|0.1|66|RATTC|1|2012-09-25|2012-10-23|2012-10-04|2|74.16|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|North America|87110|USA|61|Tarte au sucre|29|3|48 pies|49.3|17|0|0|0|64.0|Rattlesnake Canyon Grocery|Paula Wilson|Assistant Sales Representative|2817 Milton Dr.|Albuquerque|North America|87110|USA|(505) 555-5939|(505) 555-3620|0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|28|Forêts d'érables|Chantal Goulet|Accounting Manager|148 rue Chasseur|Ste-Hyacinthe|North America|J2S 7S8|Canada|(514) 555-2955|(514) 555-2921|Unknown Value|2|Confections|Desserts, candies, and sweet breads|41175|41175|2|Tuesday|Tue|9|September|Sep|25|2012|39|3|2|41203|41203|2|Tuesday|Tue|10|October|Oct|23|2012|43|4|2|41184.0|41184.0|4|Thursday|Thu|10.0|October|Oct|4.0|2012.0|40.0|4.0|2.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|1|United Package|(503) 555-3199
180|10315/34|10315|34|11.2|14|0.0|67|ISLAT|4|2012-09-26|2012-10-24|2012-10-03|2|41.76|Island Trading|Garden House Crowther Way|Cowes|British Isles|PO31 7PJ|UK|33|Sasquatch Ale|16|1|24 - 12 oz bottles|14.0|111|0|15|0|37.0|Island Trading|Helen Bennett|Marketing Manager|Garden House Crowther Way|Cowes|British Isles|PO31 7PJ|UK|(198) 555-8888|Unknown Value|3|Peacock|Margaret|Sales Representative|Mrs.|1969-09-19|2025-05-03|4110 Old Redmond Rd.|Redmond|North America|98052|USA|(206) 555-8122|5176|Unknown Value|Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.|2.0|http://accweb/emmployees/peacock.bmp|15|Bigfoot Breweries|Cheryl Saylor|Regional Account Rep.|3400 - 8th Avenue Suite 210|Bend|North America|97101|USA|(503) 555-9931|Unknown Value|Unknown Value|0|Beverages|Soft drinks, coffees, teas, beers, and ales|41176|41176|3|Wednesday|Wed|9|September|Sep|26|2012|39|3|2|41204|41204|3|Wednesday|Wed|10|October|Oct|24|2012|43|4|2|41183.0|41183.0|3|Wednesday|Wed|10.0|October|Oct|3.0|2012.0|40.0|4.0|2.0|25463|25463|5|Friday|Fri|9|September|Sep|19|1969|38|3|2|45778|45778|6|Saturday|Sat|5|May|May|3|2025|18|2|1|1|United Package|(503) 555-3199
181|10315/70|10315|70|12.0|30|0.0|67|ISLAT|4|2012-09-26|2012-10-24|2012-10-03|2|41.76|Island Trading|Garden House Crowther Way|Cowes|British Isles|PO31 7PJ|UK|69|Outback Lager|7|1|24 - 355 ml bottles|15.0|15|10|30|0|37.0|Island Trading|Helen Bennett|Marketing Manager|Garden House Crowther Way|Cowes|British Isles|PO31 7PJ|UK|(198) 555-8888|Unknown Value|3|Peacock|Margaret|Sales Representative|Mrs.|1969-09-19|2025-05-03|4110 Old Redmond Rd.|Redmond|North America|98052|USA|(206) 555-8122|5176|Unknown Value|Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.|2.0|http://accweb/emmployees/peacock.bmp|6|Pavlova, Ltd.|Ian Devling|Marketing Manager|74 Rose St. Moonie Ponds|Melbourne|Victoria|3058|Australia|(03) 444-2343|(03) 444-6588|Unknown Value|0|Beverages|Soft drinks, coffees, teas, beers, and ales|41176|41176|3|Wednesday|Wed|9|September|Sep|26|2012|39|3|2|41204|41204|3|Wednesday|Wed|10|October|Oct|24|2012|43|4|2|41183.0|41183.0|3|Wednesday|Wed|10.0|October|Oct|3.0|2012.0|40.0|4.0|2.0|25463|25463|5|Friday|Fri|9|September|Sep|19|1969|38|3|2|45778|45778|6|Saturday|Sat|5|May|May|3|2025|18|2|1|1|United Package|(503) 555-3199
182|10316/41|10316|41|7.7|10|0.0|68|RATTC|1|2012-09-27|2012-10-25|2012-10-08|3|150.15|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|North America|87110|USA|40|Jack's New England Clam Chowder|19|8|12 - 12 oz cans|9.65|85|0|10|0|64.0|Rattlesnake Canyon Grocery|Paula Wilson|Assistant Sales Representative|2817 Milton Dr.|Albuquerque|North America|87110|USA|(505) 555-5939|(505) 555-3620|0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|18|New England Seafood Cannery|Robb Merchant|Wholesale Account Agent|Order Processing Dept. 2100 Paul Revere Blvd.|Boston|North America|02134|USA|(617) 555-3267|(617) 555-3389|Unknown Value|7|Seafood|Seaweed and fish|41177|41177|4|Thursday|Thu|9|September|Sep|27|2012|39|3|2|41205|41205|4|Thursday|Thu|10|October|Oct|25|2012|43|4|2|41188.0|41188.0|1|Monday|Mon|10.0|October|Oct|8.0|2012.0|41.0|4.0|2.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|2|Federal Shipping|(503) 555-9931
183|10316/62|10316|62|39.4|70|0.0|68|RATTC|1|2012-09-27|2012-10-25|2012-10-08|3|150.15|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|North America|87110|USA|61|Tarte au sucre|29|3|48 pies|49.3|17|0|0|0|64.0|Rattlesnake Canyon Grocery|Paula Wilson|Assistant Sales Representative|2817 Milton Dr.|Albuquerque|North America|87110|USA|(505) 555-5939|(505) 555-3620|0|Davolio|Nancy|Sales Representative|Ms.|1980-12-08|2024-05-01|507 - 20th Ave. E. Apt. 2A|Seattle|North America|98122|USA|(206) 555-9857|5467|Unknown Value|Education includes a BA in psychology from Colorado State University in 1970.  She also completed 'The Art of the Cold Call.'  Nancy is a member of Toastmasters International.|2.0|http://accweb/emmployees/davolio.bmp|28|Forêts d'érables|Chantal Goulet|Accounting Manager|148 rue Chasseur|Ste-Hyacinthe|North America|J2S 7S8|Canada|(514) 555-2955|(514) 555-2921|Unknown Value|2|Confections|Desserts, candies, and sweet breads|41177|41177|4|Thursday|Thu|9|September|Sep|27|2012|39|3|2|41205|41205|4|Thursday|Thu|10|October|Oct|25|2012|43|4|2|41188.0|41188.0|1|Monday|Mon|10.0|October|Oct|8.0|2012.0|41.0|4.0|2.0|29561|29561|1|Monday|Mon|12|December|Dec|8|1980|50|4|2|45411|45411|3|Wednesday|Wed|5|May|May|1|2024|18|2|1|2|Federal Shipping|(503) 555-9931
